id,doc_id,ref,sent_index,text,metadata_json
mobility-force-aviator-27bd37197c:2.5:34:8f0541ce,mobility-force-aviator-27bd37197c,2.5,34.0,"[MOBILITY FORCE AVIATOR | Duty 2.5 | Skills: 1,3,5] Keeps tanker pilot informed as to progress of air refueling operations.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.5"", ""sent_index"": 34, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""442a913fed2cb707708c26e17ffee248924267b1"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.5:35:1705e732,mobility-force-aviator-27bd37197c,2.5,35.0,"[MOBILITY FORCE AVIATOR | Duty 2.5 | Skills: 1,3,5] Performs emergency operations and procedures as required for emergency off-load and on-load of fuel.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.5"", ""sent_index"": 35, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""14234ca3d6201dd6b8d681fb4f4c67efd3769c42"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.6:36:77959f3c,mobility-force-aviator-27bd37197c,2.6,36.0,"[MOBILITY FORCE AVIATOR | Duty 2.6 | Skills: 1,3,5] Ensures availability of fleet service equipment and receives and stows in-flight meals.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.6"", ""sent_index"": 36, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""3b4bdd7d4f75f695447e2ff6411b42484357ffc9"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.6:37:cf5381c3,mobility-force-aviator-27bd37197c,2.6,37.0,"[MOBILITY FORCE AVIATOR | Duty 2.6 | Skills: 1,3,5] Accomplishes passenger briefings to include the use of emergency equipment, evacuation procedures, and border clearance requirements.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.6"", ""sent_index"": 37, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""a62e2d3c4b4f0aad358cbb1a92fdf67de6e5d835"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.6:38:62e772f9,mobility-force-aviator-27bd37197c,2.6,38.0,"[MOBILITY FORCE AVIATOR | Duty 2.6 | Skills: 1,3,5] Demonstrates the use of passenger emergency oxygen systems and life vests.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.6"", ""sent_index"": 38, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""1a6bd173f2807b22588a906718b49e284c39156e"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.6:39:a169736c,mobility-force-aviator-27bd37197c,2.6,39.0,"[MOBILITY FORCE AVIATOR | Duty 2.6 | Skills: 7,9] Supervises passengers in-flight.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.6"", ""sent_index"": 39, ""skill_digits"": [""7"", ""9""], ""skill_labels"": [""craftsman"", ""superintendent""], ""canonical_duty_id"": ""1350e990334e6f5baadd7f02f4110fc6eab50dd4"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.6:40:d43c53d5,mobility-force-aviator-27bd37197c,2.6,40.0,"[MOBILITY FORCE AVIATOR | Duty 2.6 | Skills: 1,3,5] Performs jumpmaster duties.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.6"", ""sent_index"": 40, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""1d5fd641a23d89744941192b13d0f0666a408d9b"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.7:41:580fe376,mobility-force-aviator-27bd37197c,2.7,41.0,"[MOBILITY FORCE AVIATOR | Duty 2.7 | Skills: 1,3,5] Conducts cargo and personnel airdrops according to directives.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.7"", ""sent_index"": 41, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""91ef5a55bbbf61d529ccbb11935fb43439c3490f"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.7:42:c652a68c,mobility-force-aviator-27bd37197c,2.7,42.0,"[MOBILITY FORCE AVIATOR | Duty 2.7 | Skills: 1,3,5] Attaches extraction parachutes to cargo and platforms.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.7"", ""sent_index"": 42, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""2794da765affeec379bddd7871f91e965bd2232a"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.7:43:64a60808,mobility-force-aviator-27bd37197c,2.7,43.0,"[MOBILITY FORCE AVIATOR | Duty 2.7 | Skills: 1,3,5] Inspects cargo and platforms, extraction systems and connects static lines.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.7"", ""sent_index"": 43, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""7925472a9855e5bf8f343ece6ebe7cbc88ad73c0"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.7:44:940018b1,mobility-force-aviator-27bd37197c,2.7,44.0,"[MOBILITY FORCE AVIATOR | Duty 2.7 | Skills: 1,3,5] Checks tiedowns, parachutes, containers, suspension systems, and extraction systems to ensure proper cargo extraction or release.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.7"", ""sent_index"": 44, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""109879e5d89cda52585852542764b326fe25e125"", ""source_type"": ""duty""}"
mobility-force-aviator-27bd37197c:2.7:45:4a0a2f9a,mobility-force-aviator-27bd37197c,2.7,45.0,"[MOBILITY FORCE AVIATOR | Duty 2.7 | Skills: 1,3,5,7,9] Operates aircraft airdrop systems and supervises cargo and paratroopers exiting the aircraft.","{""doc_id"": ""mobility-force-aviator-27bd37197c"", ""cem_code"": ""1A100*"", ""afsc_title"": ""MOBILITY FORCE AVIATOR"", ""afsc_codes"": [""1A113"", ""1A133*"", ""1A153*"", ""1A173*"", ""1A193*""], ""afsc_families"": [""1A1""], ""ref"": ""2.7"", ""sent_index"": 45, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""ee00c3f1c4b3f1600217b21ec560ea34b421a16f"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:0:f12463ca,special-mission-aviator-ca90ad358d,2.1,0.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Performs pre-flight, thru-flight, post-flight, and operational checks/inspection of aircraft electrical, propulsion, hydraulic, pneumatic, environmental, emergency and flight control systems in accordance with applicable flight manuals.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""29407f6a766cc6069c24ce2241ad42a3eae0acba"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:1:b328664e,special-mission-aviator-ca90ad358d,2.1,1.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 3,5,7,9] Computes and certifies aircraft performance/weight and balance data for takeoff, in-flight, cruise, and landing for mission execution.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""49892072a2280b733a01c562b8558052163c99f8"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:2:7604bf5a,special-mission-aviator-ca90ad358d,2.1,2.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 3,5] Configures aircraft in accordance with mission determination.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""3"", ""5""], ""skill_labels"": [""apprentice"", ""journeyman""], ""canonical_duty_id"": ""42f2a2be78dbcbc7ad88df6435f8d204968f87f9"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:3:0309508e,special-mission-aviator-ca90ad358d,2.1,3.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 5,7,9] Coordinates logistical support.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""5"", ""7"", ""9""], ""skill_labels"": [""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""6ceae53c87cc056af264b344177ac0fe6cb967f5"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:4:1e092046,special-mission-aviator-ca90ad358d,2.1,4.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5,7] Operates and monitors engine and aircraft systems controls and indicators.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": ""cb372b16bf06bed9590bcd666665838898591e9a"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:5:f62263f3,special-mission-aviator-ca90ad358d,2.1,5.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5,7] Performs engine starts, and monitors run-up, flight operations, and engine shutdown.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": ""ec991dd163a864a429068b5e1251e4c0db3488e1"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:6:efc0005c,special-mission-aviator-ca90ad358d,2.1,6.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Operates engine controls, aircraft systems, such as electric, communication, navigation, hydraulic, pneumatic, fuel, air conditioning, pressurization, ventilation, and auxiliary power unit.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 6, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""2fec395bb31c3bba1172569626215d8117200812"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:7:809c196a,special-mission-aviator-ca90ad358d,2.1,7.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Observes aircraft systems, instrumentations, and warning indicators for malfunctions.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""598a8ef1575ca79a9be9295f78d728e77d39f3b9"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:8:c48fe877,special-mission-aviator-ca90ad358d,2.1,8.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 3,5,7,9] Analyzes malfunctions, determines aircraft status/mission impact, and applies decisive actions in accordance with flight manuals, and applies risk mitigation to return systems within tolerable operation for mission success.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 8, ""skill_digits"": [""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""72feb2df7cb3269bef4ae051fe8bbbae584233d8"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:9:057d7783,special-mission-aviator-ca90ad358d,2.1,9.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Maintains aircraft flight record and maintenance status forms, and records flight logs and reports.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 9, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""202462e70554b746849bde379f81a80fdc7cc0d2"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:10:67bee5f0,special-mission-aviator-ca90ad358d,2.1,10.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Performs non-scheduled minor aircraft maintenance, inspections, field repair, and servicing of fuel, oil, and hydraulic fluid.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 10, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""2185f62888c5fac68f7af97cd0da661644e660ce"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:11:5a9d53db,special-mission-aviator-ca90ad358d,2.1,11.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5,7] Operates and monitors in-flight refueling systems and operations.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 11, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": ""af0cddeaff599d113db521e2474b760c2c53757d"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:12:f073f593,special-mission-aviator-ca90ad358d,2.1,12.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Performs flight testing and functional check flight following aircraft maintenance of aircraft system upgrades.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 12, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""2956b7f7439f6c29305fed77f8998c417b303237"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.1:13:9da7dd5a,special-mission-aviator-ca90ad358d,2.1,13.0,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 7,9] Manages/conducts/completes aircraft checklists for takeoff/landing, ground/air refueling operations, alternate insertion/extraction, military freefall, aerial gunnery, cargo loading, and aircraft malfunctions/emergency procedures.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.1"", ""sent_index"": 13, ""skill_digits"": [""7"", ""9""], ""skill_labels"": [""craftsman"", ""superintendent""], ""canonical_duty_id"": ""ced8b9f47c12f822c10a67ed9e9b138a63d15426"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.2:14:655e9c4a,special-mission-aviator-ca90ad358d,2.2,14.0,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 1,3,5] Operates mission planning systems and software.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.2"", ""sent_index"": 14, ""skill_digits"": [""1"", ""3"", ""5""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman""], ""canonical_duty_id"": ""c2bdff003904b8a5b76c716c94a822208500c0b7"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.2:15:b8bec5ed,special-mission-aviator-ca90ad358d,2.2,15.0,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 1,3,5,7,9] Collaborates with crewmembers to generate mission plans through analysis and determination of fuel loads and mission requirements, plotting flight routes, considering airspeed, distance, method of navigation, altitudes, weather conditions, threats, and terrain.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.2"", ""sent_index"": 15, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""6c0009c5908a78e08ef680327ffd6b17cbad4e05"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.2:16:d719048b,special-mission-aviator-ca90ad358d,2.2,16.0,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 5,7,9] Manages mission and advises crewmembers of ongoing mission status, aircraft capabilities, calculating time-on-target, changes to flight plans, and correcting deviations.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.2"", ""sent_index"": 16, ""skill_digits"": [""5"", ""7"", ""9""], ""skill_labels"": [""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": ""0c84acdd378f6c633f9b63b44fd22af569ba611f"", ""source_type"": ""duty""}"
special-mission-aviator-ca90ad358d:2.2:17:300fa41c,special-mission-aviator-ca90ad358d,2.2,17.0,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 3,5,7] Monitors the aircraft's altitude, airspeed, fuel consumption, weather/terrain-following radar information, and weapon/defensive systems status during all phases of flight.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""cem_code"": """", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""2.2"", ""sent_index"": 17, ""skill_digits"": [""3"", ""5"", ""7""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": ""d5e5849df2baf61169eae359a8b2fd4cb035746e"", ""source_type"": ""duty""}"
